,latitude,longitude,start_time,end_time,duration_time,cluster
180,38.031619,-78.510846,2025-02-06 10:59:25.999000-05:00,2025-02-06 12:23:38.999000-05:00,0 days 01:24:13,1
181,38.029297,-78.510103,2025-02-06 12:23:38.999000-05:00,2025-02-06 13:27:17-05:00,0 days 01:03:38.001000,2
182,38.127095,-78.444288,2025-02-06 13:46:40-05:00,2025-02-06 15:04:32-05:00,0 days 01:17:52,14
183,38.129001,-78.440783,2025-02-06 13:46:40-05:00,2025-02-06 15:04:32-05:00,0 days 01:17:52,15
184,38.069505,-78.48403,2025-02-06 15:13:01-05:00,2025-02-06 15:23:14.010000-05:00,0 days 00:10:13.010000,5
185,38.029297,-78.510103,2025-02-06 15:41:23-05:00,2025-02-06 18:07:07.788000-05:00,0 days 02:25:44.788000,2
186,38.033553,-78.507977,2025-02-06 18:19:21.923000-05:00,2025-02-06 21:26:40.108000-05:00,0 days 03:07:18.185000,0
187,38.036457,-78.505368,2025-02-06 18:19:21.923000-05:00,2025-02-06 21:26:40.108000-05:00,0 days 03:07:18.185000,12
188,38.029297,-78.510103,2025-02-06 21:39:24.961000-05:00,2025-02-06 21:56:10.067000-05:00,0 days 00:16:45.106000,2
189,38.033553,-78.507977,2025-02-06 22:01:09.216000-05:00,2025-02-06 23:03:47.357000-05:00,0 days 01:02:38.141000,0
190,38.032882,-78.513558,2025-02-06 22:01:09.216000-05:00,2025-02-06 23:03:47.357000-05:00,0 days 01:02:38.141000,9
191,38.029297,-78.510103,2025-02-06 23:08:58.236000-05:00,2025-02-07 06:52:34.999000-05:00,0 days 07:43:36.763000,2
192,37.654742,-77.613206,2025-02-07 08:10:43.999000-05:00,2025-02-07 09:48:16-05:00,0 days 01:37:32.001000,13
193,37.655,-77.613889,2025-02-07 08:14:10.219000-05:00,2025-02-07 09:47:32-05:00,0 days 01:33:21.781000,6
194,38.029297,-78.510103,2025-02-07 11:18:36-05:00,2025-02-07 21:37:03-05:00,0 days 10:18:27,2
195,38.033553,-78.507977,2025-02-07 21:47:45.344000-05:00,2025-02-08 01:00:24.964000-05:00,0 days 03:12:39.620000,0
196,38.029583,-78.504491,2025-02-07 21:47:45.344000-05:00,2025-02-08 01:00:24.964000-05:00,0 days 03:12:39.620000,23
197,38.029297,-78.510103,2025-02-08 01:14:22.977000-05:00,2025-02-08 09:06:34.690000-05:00,0 days 07:52:11.713000,2
198,38.065186,-78.492411,2025-02-08 09:24:04.794000-05:00,2025-02-08 09:52:35.499000-05:00,0 days 00:28:30.705000,16
199,38.062983,-78.491488,2025-02-08 09:24:04.794000-05:00,2025-02-08 09:50:21.386000-05:00,0 days 00:26:16.592000,17
200,38.069104,-78.490289,2025-02-08 09:55:42.155000-05:00,2025-02-08 10:33:44.999000-05:00,0 days 00:38:02.844000,7
201,38.029297,-78.510103,2025-02-08 10:52:23.710000-05:00,2025-02-08 17:59:57.006000-05:00,0 days 07:07:33.296000,2
202,38.033553,-78.507977,2025-02-08 18:01:39.107000-05:00,2025-02-08 19:18:29.103000-05:00,0 days 01:16:49.996000,0
203,38.031103,-78.513688,2025-02-08 18:01:39.107000-05:00,2025-02-08 19:18:29.103000-05:00,0 days 01:16:49.996000,3
204,38.029297,-78.510103,2025-02-08 21:21:15.306000-05:00,2025-02-09 08:05:10.798000-05:00,0 days 10:43:55.492000,2
205,37.654742,-77.613206,2025-02-09 09:05:17.047000-05:00,2025-02-09 10:43:40.999000-05:00,0 days 01:38:23.952000,13
206,37.655,-77.613889,2025-02-09 09:05:17.047000-05:00,2025-02-09 10:43:40.999000-05:00,0 days 01:38:23.952000,6
