,latitude,longitude,start_time,end_time,duration_time,cluster
84,38.034093,-78.508209,2025-01-25 21:55:03.311000-05:00,2025-01-26 10:08:08.191000-05:00,0 days 12:13:04.880000,3
85,38.033553,-78.507977,2025-01-26 10:14:20.060000-05:00,2025-01-26 10:47:29.071000-05:00,0 days 00:33:09.011000,1
86,38.011213,-78.499139,2025-01-26 11:34:48-05:00,2025-01-26 12:17:56.026000-05:00,0 days 00:43:08.026000,18
87,38.011409,-78.498387,2025-01-26 11:34:48-05:00,2025-01-26 11:48:06.273000-05:00,0 days 00:13:18.273000,-1
88,38.052815,-78.501257,2025-01-26 12:31:54.999000-05:00,2025-01-26 12:44:04.758000-05:00,0 days 00:12:09.759000,8
89,38.053566,-78.500689,2025-01-26 12:32:50.998000-05:00,2025-01-26 12:44:04.758000-05:00,0 days 00:11:13.760000,22
90,38.034093,-78.508209,2025-01-26 12:51:11.999000-05:00,2025-01-26 15:43:32.999000-05:00,0 days 02:52:21,3
91,38.052815,-78.501257,2025-01-26 16:07:31.999000-05:00,2025-01-26 16:40:46.016000-05:00,0 days 00:33:14.017000,8
92,38.053566,-78.500689,2025-01-26 16:07:49.999000-05:00,2025-01-26 16:40:46.016000-05:00,0 days 00:32:56.017000,22
93,38.026474,-78.519021,2025-01-26 16:47:35.999000-05:00,2025-01-26 21:12:57.999000-05:00,0 days 04:25:22,10
94,38.027495,-78.518595,2025-01-26 21:12:57.999000-05:00,2025-01-26 21:15:56.999000-05:00,0 days 00:02:59,23
95,38.034093,-78.508209,2025-01-26 21:25:57.999000-05:00,2025-01-27 08:52:43.642000-05:00,0 days 11:26:45.643000,3
96,38.032009,-78.51053,2025-01-27 08:54:36.636000-05:00,2025-01-27 09:51:44.772000-05:00,0 days 00:57:08.136000,0
97,38.034093,-78.508209,2025-01-27 09:54:07.999000-05:00,2025-01-27 10:21:32.984000-05:00,0 days 00:27:24.985000,3
98,38.032009,-78.51053,2025-01-27 10:24:15.999000-05:00,2025-01-27 12:06:05.997000-05:00,0 days 01:41:49.998000,0
99,38.034093,-78.508209,2025-01-27 12:09:29.176000-05:00,2025-01-27 13:52:52.998000-05:00,0 days 01:43:23.822000,3
100,38.032009,-78.51053,2025-01-27 13:54:28.999000-05:00,2025-01-27 18:18:04.581000-05:00,0 days 04:23:35.582000,0
101,38.034093,-78.508209,2025-01-27 21:46:58.999000-05:00,2025-01-28 10:51:16-05:00,0 days 13:04:17.001000,3
102,38.033553,-78.507977,2025-01-28 10:57:06.547000-05:00,2025-01-28 12:00:00.988000-05:00,0 days 01:02:54.441000,1
103,38.030154,-78.503874,2025-01-28 10:57:21.999000-05:00,2025-01-28 12:00:00.988000-05:00,0 days 01:02:38.989000,2
104,38.034093,-78.508209,2025-01-28 12:09:04.999000-05:00,2025-01-28 13:50:56.772000-05:00,0 days 01:41:51.773000,3
105,38.033553,-78.507977,2025-01-28 13:54:47-05:00,2025-01-28 16:44:22.961000-05:00,0 days 02:49:35.961000,1
106,38.036457,-78.505368,2025-01-28 13:54:47-05:00,2025-01-28 16:44:22.961000-05:00,0 days 02:49:35.961000,20
107,38.035194,-78.500453,2025-01-28 16:49:50-05:00,2025-01-28 17:05:19.664000-05:00,0 days 00:15:29.664000,12
108,38.034093,-78.508209,2025-01-28 17:14:38.099000-05:00,2025-01-28 20:37:40-05:00,0 days 03:23:01.901000,3
109,38.035618,-78.50611,2025-01-28 20:39:55.596000-05:00,2025-01-28 22:59:42-05:00,0 days 02:19:46.404000,17
110,38.034093,-78.508209,2025-01-28 23:00:14.999000-05:00,2025-01-29 08:54:22.998000-05:00,0 days 09:54:07.999000,3
111,38.032009,-78.51053,2025-01-29 08:54:22.998000-05:00,2025-01-29 09:50:08.692000-05:00,0 days 00:55:45.694000,0
112,38.032009,-78.51053,2025-01-29 15:00:12.224000-05:00,2025-01-29 18:18:30.605000-05:00,0 days 03:18:18.381000,0
113,38.034093,-78.508209,2025-01-29 22:26:19.656000-05:00,2025-01-29 22:33:35-05:00,0 days 00:07:15.344000,3
114,38.048614,-78.504383,2025-01-29 22:43:05.999000-05:00,2025-01-29 23:30:09.319000-05:00,0 days 00:47:03.320000,24
115,38.034093,-78.508209,2025-01-29 23:37:50.999000-05:00,2025-01-30 12:09:48.999000-05:00,0 days 12:31:58,3
116,38.02989,-78.509685,2025-01-30 12:23:40.593000-05:00,2025-01-30 13:31:20.796000-05:00,0 days 01:07:40.203000,21
117,38.033553,-78.507977,2025-01-30 13:42:45.999000-05:00,2025-01-30 16:50:35.034000-05:00,0 days 03:07:49.035000,1
118,38.036457,-78.505368,2025-01-30 13:43:55.999000-05:00,2025-01-30 16:50:35.034000-05:00,0 days 03:06:39.035000,20
119,38.034093,-78.508209,2025-01-30 16:54:05.022000-05:00,2025-01-30 20:03:48.760000-05:00,0 days 03:09:43.738000,3
120,38.026474,-78.519021,2025-01-30 20:07:01.999000-05:00,2025-01-30 21:52:08.407000-05:00,0 days 01:45:06.408000,10
