,latitude,longitude,start_time,end_time,duration_time,cluster
137,46.625116,8.041792,2025-03-11 13:00:32.998000+01:00,2025-03-11 13:18:54.134000+01:00,0 days 00:18:21.136000,27
138,46.623591,8.021903,2025-03-11 13:32:45.061000+01:00,2025-03-11 13:48:11+01:00,0 days 00:15:25.939000,-1
139,46.689266,7.687505,2025-03-11 14:30:16.999000+01:00,2025-03-11 15:36:48.715000+01:00,0 days 01:06:31.716000,-1
140,46.494388,7.670432,2025-03-11 16:13:44+01:00,2025-03-11 16:29:09.232000+01:00,0 days 00:15:25.232000,-1
141,46.491131,7.667378,2025-03-11 16:29:09.232000+01:00,2025-03-11 16:39:10.002000+01:00,0 days 00:10:00.770000,-1
142,46.067361,7.774818,2025-03-11 17:54:34.998000+01:00,2025-03-11 18:10:33.307000+01:00,0 days 00:15:58.309000,28
143,46.026165,7.751712,2025-03-11 18:41:55.220000+01:00,2025-03-11 19:22:18.167000+01:00,0 days 00:40:22.947000,-1
144,46.025391,7.751281,2025-03-11 19:24:18.985000+01:00,2025-03-12 10:19:04.138000+01:00,0 days 14:54:45.153000,-1
145,46.023998,7.747835,2025-03-12 15:06:30.215000+01:00,2025-03-12 15:33:37.999000+01:00,0 days 00:27:07.784000,29
146,46.024769,7.751548,2025-03-12 15:36:52.960000+01:00,2025-03-13 12:33:22.924000+01:00,0 days 20:56:29.964000,30
147,46.022429,7.752261,2025-03-13 12:33:22.924000+01:00,2025-03-13 12:38:39.788000+01:00,0 days 00:05:16.864000,31
148,46.024769,7.751548,2025-03-13 16:27:23.999000+01:00,2025-03-14 12:18:35.251000+01:00,0 days 19:51:11.252000,30
149,46.022556,7.751748,2025-03-14 12:18:35.251000+01:00,2025-03-14 12:23:33.887000+01:00,0 days 00:04:58.636000,31
150,46.023998,7.747835,2025-03-14 12:59:42.515000+01:00,2025-03-14 13:12:45.188000+01:00,0 days 00:13:02.673000,29
151,46.067361,7.774818,2025-03-14 13:27:49.999000+01:00,2025-03-14 13:44:29.999000+01:00,0 days 00:16:40,28
152,47.449219,8.581569,2025-03-14 19:14:20+01:00,2025-03-14 20:06:14.998000+01:00,0 days 00:51:54.998000,32
153,47.430953,8.562322,2025-03-14 20:11:56.999000+01:00,2025-03-14 22:26:00.934000+01:00,0 days 02:14:03.935000,-1
154,47.449219,8.581569,2025-03-14 22:29:13.999000+01:00,2025-03-15 09:46:47.215000+01:00,0 days 11:17:33.216000,32
155,47.449176,8.581712,2025-03-14 22:29:13.999000+01:00,2025-03-14 22:46:04.662000+01:00,0 days 00:16:50.663000,32
156,47.454703,8.579193,2025-03-15 09:49:09+01:00,2025-03-15 09:58:46.999000+01:00,0 days 00:09:37.999000,-1
157,47.459715,8.550957,2025-03-15 11:15:55.967000+01:00,2025-03-15 12:37:53.162000+01:00,0 days 01:21:57.195000,-1
158,47.461155,8.554369,2025-03-15 11:22:42.798000+01:00,2025-03-15 11:59:46.775000+01:00,0 days 00:37:03.977000,-1
159,38.952248,-77.457889,2025-03-15 17:56:27.973000-04:00,2025-03-15 18:21:38.232000-04:00,0 days 00:25:10.259000,24
160,38.920449,-77.280044,2025-03-15 18:43:26-04:00,2025-03-15 19:01:25.300000-04:00,0 days 00:17:59.300000,5
161,38.920449,-77.280044,2025-03-15 19:01:25.300000-04:00,2025-03-17 08:08:22.174000-04:00,1 days 13:06:56.874000,5
162,38.903328,-77.262213,2025-03-17 08:08:22.174000-04:00,2025-03-17 08:13:35.999000-04:00,0 days 00:05:13.825000,-1
163,38.028028,-78.508516,2025-03-17 10:22:42.046000-04:00,2025-03-17 16:48:57.146000-04:00,0 days 06:26:15.100000,0
164,38.033553,-78.507977,2025-03-17 16:54:05.973000-04:00,2025-03-17 17:06:14.692000-04:00,0 days 00:12:08.719000,10
165,38.032088,-78.510695,2025-03-17 16:54:05.973000-04:00,2025-03-17 17:06:14.692000-04:00,0 days 00:12:08.719000,11
